InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Month,Total cost
C538052,22138,BAKING SET 9 PIECE RETROSPOT ,-1,12/9/2010 13:28,4.95,15181,United Kingdom,12,-4.95
C538059,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,12/9/2010 13:38,1.25,14205,United Kingdom,12,-15
C538059,21535,RED RETROSPOT SMALL MILK JUG,-6,12/9/2010 13:38,2.55,14205,United Kingdom,12,-15.3
C538059,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,12/9/2010 13:38,2.95,14205,United Kingdom,12,-17.7
C538059,84378,SET OF 3 HEART COOKIE CUTTERS,-12,12/9/2010 13:38,1.25,14205,United Kingdom,12,-15
C538059,48188,DOORMAT WELCOME PUPPIES,-2,12/9/2010 13:38,7.95,14205,United Kingdom,12,-15.9
C538059,22697,GREEN REGENCY TEACUP AND SAUCER,-6,12/9/2010 13:38,2.95,14205,United Kingdom,12,-17.7
C538059,48187,DOORMAT NEW ENGLAND,-2,12/9/2010 13:38,7.95,14205,United Kingdom,12,-15.9
C538059,22727,ALARM CLOCK BAKELIKE RED ,-4,12/9/2010 13:38,3.75,14205,United Kingdom,12,-15
C538059,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,12/9/2010 13:38,2.95,14205,United Kingdom,12,-17.7
C538059,22698,PINK REGENCY TEACUP AND SAUCER,-6,12/9/2010 13:38,2.95,14205,United Kingdom,12,-17.7
C538059,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,12/9/2010 13:38,0.55,14205,United Kingdom,12,-13.2
C538059,21533,RETROSPOT LARGE MILK JUG,-3,12/9/2010 13:38,4.95,14205,United Kingdom,12,-14.85
C538059,21217,RED RETROSPOT ROUND CAKE TINS,-3,12/9/2010 13:38,9.95,14205,United Kingdom,12,-29.85
C538059,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,12/9/2010 13:38,1.45,14205,United Kingdom,12,-17.4
C538062,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-14,12/9/2010 13:40,4.25,17702,United Kingdom,12,-59.5
C538062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,12/9/2010 13:40,1.65,17702,United Kingdom,12,-6.6
C538062,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,12/9/2010 13:40,3.75,17702,United Kingdom,12,-3.75
C538062,22168,ORGANISER WOOD ANTIQUE WHITE ,-2,12/9/2010 13:40,8.5,17702,United Kingdom,12,-17
C538062,20973,12 PENCIL SMALL TUBE WOODLAND,-2,12/9/2010 13:40,0.65,17702,United Kingdom,12,-1.3
C538066,22083,PAPER CHAIN KIT RETROSPOT,-1,12/9/2010 13:58,2.95,15738,United Kingdom,12,-2.95
C538075,21284,RETROSPOT CANDLE  SMALL,-12,12/9/2010 14:12,1.69,13021,United Kingdom,12,-20.28
C538081,22630,DOLLY GIRL LUNCH BOX,-33,12/9/2010 14:29,1.95,16898,United Kingdom,12,-64.35
C538082,21864,UNION JACK FLAG PASSPORT COVER ,-20,12/9/2010 14:30,2.1,13777,United Kingdom,12,-42
C538083,85099B,JUMBO BAG RED RETROSPOT,-3,12/9/2010 14:40,1.95,15750,United Kingdom,12,-5.85
C538083,22633,HAND WARMER UNION JACK,-4,12/9/2010 14:40,2.1,15750,United Kingdom,12,-8.4
C538084,22860,EASTER TIN CHICKS PINK DAISY,-6,12/9/2010 14:42,1.65,12649,Germany,12,-9.9
C538084,22859,EASTER TIN BUNNY BOUQUET,-6,12/9/2010 14:42,1.65,12649,Germany,12,-9.9
C538085,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,12/9/2010 14:43,7.95,16350,United Kingdom,12,-7.95
C538085,21314,SMALL GLASS HEART TRINKET POT,-1,12/9/2010 14:43,2.1,16350,United Kingdom,12,-2.1
C538085,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,12/9/2010 14:43,5.95,16350,United Kingdom,12,-5.95
C538088,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,12/9/2010 14:45,0.85,14766,United Kingdom,12,-20.4
C538089,21906,PHARMACIE FIRST AID TIN,-1,12/9/2010 14:47,6.75,18230,United Kingdom,12,-6.75
C538091,35400,WOODEN BOX ADVENT CALENDAR ,-2,12/9/2010 14:48,8.95,16499,United Kingdom,12,-17.9
C538098,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,12/9/2010 14:57,8.5,14441,United Kingdom,12,-8.5
C538099,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,12/9/2010 14:58,4.25,15279,United Kingdom,12,-4.25
C538099,22457,NATURAL SLATE HEART CHALKBOARD ,-3,12/9/2010 14:58,2.95,15279,United Kingdom,12,-8.85
C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,12/9/2010 15:00,2.55,16579,United Kingdom,12,-30.6
C538102,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,12/9/2010 15:01,4.65,14047,United Kingdom,12,-9.3
C538103,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,12/9/2010 15:13,8.5,17442,United Kingdom,12,-17
C538105,79163,BLACK CHAMPAGNE GLASS,-1,12/9/2010 15:18,1.65,16781,United Kingdom,12,-1.65
C538105,21781,MA CAMPAGNE CUTLERY BOX,-1,12/9/2010 15:18,14.95,16781,United Kingdom,12,-14.95
C538109,22780,LIGHT GARLAND BUTTERFILES PINK,-4,12/9/2010 15:23,4.25,16042,United Kingdom,12,-17
C538109,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,12/9/2010 15:23,7.95,16042,United Kingdom,12,-7.95
C538110,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,12/9/2010 15:24,1.06,17307,United Kingdom,12,-152.64
C538111,21830,ASSORTED CREEPY CRAWLIES,-24,12/9/2010 15:24,0.42,17950,United Kingdom,12,-10.08
C538112,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,12/9/2010 15:28,3.75,14898,United Kingdom,12,-3.75
C538112,21777,RECIPE BOX WITH METAL HEART,-3,12/9/2010 15:28,7.95,14898,United Kingdom,12,-23.85
C538114,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-1,12/9/2010 15:29,16.95,14217,United Kingdom,12,-16.95
C538115,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,12/9/2010 15:30,1.25,16817,United Kingdom,12,-1.25
C538115,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,12/9/2010 15:30,1.25,16817,United Kingdom,12,-11.25
C538115,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,12/9/2010 15:30,1.65,16817,United Kingdom,12,-19.8
C538115,22230,JIGSAW TREE WITH WATERING CAN,-12,12/9/2010 15:30,0.85,16817,United Kingdom,12,-10.2
C538118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,12/9/2010 15:33,2.95,17700,United Kingdom,12,-2.95
C538118,22784,LANTERN CREAM GAZEBO ,-1,12/9/2010 15:33,4.95,17700,United Kingdom,12,-4.95
C538118,47594A,CAROUSEL DESIGN WASHBAG,-1,12/9/2010 15:33,1.95,17700,United Kingdom,12,-1.95
C538119,22633,HAND WARMER UNION JACK,-1,12/9/2010 15:34,2.1,13136,United Kingdom,12,-2.1
C538119,22865,HAND WARMER OWL DESIGN,-1,12/9/2010 15:34,2.1,13136,United Kingdom,12,-2.1
C538119,21777,RECIPE BOX WITH METAL HEART,-2,12/9/2010 15:34,7.95,13136,United Kingdom,12,-15.9
C538121,22461,SAVOY ART DECO CLOCK,-1,12/9/2010 15:36,12.75,15535,United Kingdom,12,-12.75
C538122,22444,GROW YOUR OWN PLANT IN A CAN ,-1,12/9/2010 15:38,1.25,14696,United Kingdom,12,-1.25
C538123,22331,WOODLAND PARTY BAG + STICKER SET,-1,12/9/2010 15:41,1.65,12605,Germany,12,-1.65
C538123,22333,RETROSPOT PARTY BAG + STICKER SET,-1,12/9/2010 15:41,1.65,12605,Germany,12,-1.65
C538123,22956,36 FOIL HEART CAKE CASES,-2,12/9/2010 15:41,2.1,12605,Germany,12,-4.2
C538124,M,Manual,-4,12/9/2010 15:43,0.5,15329,United Kingdom,12,-2
C538124,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,12/9/2010 15:43,2.95,15329,United Kingdom,12,-2.95
C538124,22423,REGENCY CAKESTAND 3 TIER,-1,12/9/2010 15:43,12.75,15329,United Kingdom,12,-12.75
C538164,35004B,SET OF 3 BLACK FLYING DUCKS,-1,12/9/2010 17:32,1.95,14031,United Kingdom,12,-1.95
C538314,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-47,12/10/2010 13:52,0.85,15514,United Kingdom,12,-39.95
C538341,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,12/10/2010 14:03,1.25,15514,United Kingdom,12,-1.25
C538341,22988,SOLDIERS EGG CUP ,-36,12/10/2010 14:03,1.25,15514,United Kingdom,12,-45
C538341,22988,SOLDIERS EGG CUP ,-12,12/10/2010 14:03,1.25,15514,United Kingdom,12,-15
C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,12/10/2010 14:03,1.25,15514,United Kingdom,12,-15
C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,12/10/2010 14:03,1.25,15514,United Kingdom,12,-15
C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,12/10/2010 14:03,1.25,15514,United Kingdom,12,-15
C538341,22973,CHILDREN'S CIRCUS PARADE MUG,-18,12/10/2010 14:03,1.65,15514,United Kingdom,12,-29.7
C538341,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,12/10/2010 14:03,4.95,15514,United Kingdom,12,-29.7
C538341,22752,SET 7 BABUSHKA NESTING BOXES,-96,12/10/2010 14:03,7.65,15514,United Kingdom,12,-734.4
C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-4,12/10/2010 14:03,3.75,15514,United Kingdom,12,-15
C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22728,ALARM CLOCK BAKELIKE PINK,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22728,ALARM CLOCK BAKELIKE PINK,-3,12/10/2010 14:03,3.75,15514,United Kingdom,12,-11.25
C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,12/10/2010 14:03,3.75,15514,United Kingdom,12,-7.5
C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,12/10/2010 14:03,3.75,15514,United Kingdom,12,-7.5
C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-2,12/10/2010 14:03,3.75,15514,United Kingdom,12,-7.5
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-3,12/10/2010 14:03,3.75,15514,United Kingdom,12,-11.25
C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-3,12/10/2010 14:03,3.75,15514,United Kingdom,12,-11.25
C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,12/10/2010 14:03,3.75,15514,United Kingdom,12,-3.75
C538341,22621,TRADITIONAL KNITTING NANCY,-48,12/10/2010 14:03,1.25,15514,United Kingdom,12,-60
C538341,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-1,12/10/2010 14:03,0.85,15514,United Kingdom,12,-0.85
C538341,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-6,12/10/2010 14:03,1.65,15514,United Kingdom,12,-9.9
C538341,22131,FOOD CONTAINER SET 3 LOVE HEART ,-1,12/10/2010 14:03,1.95,15514,United Kingdom,12,-1.95
C538341,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-1,12/10/2010 14:03,2.95,15514,United Kingdom,12,-2.95
C538341,21889,WOODEN BOX OF DOMINOES,-24,12/10/2010 14:03,1.25,15514,United Kingdom,12,-30
C538341,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,12/10/2010 14:03,1.65,15514,United Kingdom,12,-1.65
C538341,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-1,12/10/2010 14:03,2.1,15514,United Kingdom,12,-2.1
C538341,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,12/10/2010 14:03,1.25,15514,United Kingdom,12,-1.25
C538341,21056,DOCTOR'S BAG SOFT TOY,-1,12/10/2010 14:03,8.95,15514,United Kingdom,12,-8.95
C538341,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,-1,12/10/2010 14:03,0.42,15514,United Kingdom,12,-0.42
C538344,22867,HAND WARMER BIRD DESIGN,-12,12/10/2010 14:32,2.1,13448,United Kingdom,12,-25.2
C538350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,12/10/2010 15:01,2.55,13798,United Kingdom,12,-2.55
C538350,21231,SWEETHEART CERAMIC TRINKET BOX,-11,12/10/2010 15:01,1.06,13798,United Kingdom,12,-11.66
C538350,21936,RED RETROSPOT PICNIC BAG,-3,12/10/2010 15:01,2.55,13798,United Kingdom,12,-7.65
C538350,20711,JUMBO BAG TOYS ,-2,12/10/2010 15:01,1.65,13798,United Kingdom,12,-3.3
C538350,85099F,JUMBO BAG STRAWBERRY,-2,12/10/2010 15:01,1.65,13798,United Kingdom,12,-3.3
C538350,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,12/10/2010 15:01,1.65,13798,United Kingdom,12,-1.65
C538350,20718,RED RETROSPOT SHOPPER BAG,-3,12/10/2010 15:01,1.06,13798,United Kingdom,12,-3.18
C538350,85099B,JUMBO BAG RED RETROSPOT,-12,12/10/2010 15:01,1.65,13798,United Kingdom,12,-19.8
C538350,37450,CERAMIC CAKE BOWL + HANGING CAKES,-20,12/10/2010 15:01,2.55,13798,United Kingdom,12,-51
C538350,20725,LUNCH BAG RED RETROSPOT,-3,12/10/2010 15:01,1.45,13798,United Kingdom,12,-4.35
C538350,20727,LUNCH BAG  BLACK SKULL.,-3,12/10/2010 15:01,1.45,13798,United Kingdom,12,-4.35
C538350,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-2,12/10/2010 15:01,1.65,13798,United Kingdom,12,-3.3
C538350,21181,PLEASE ONE PERSON METAL SIGN,-2,12/10/2010 15:01,1.85,13798,United Kingdom,12,-3.7
C538350,85150,LADIES & GENTLEMEN METAL SIGN,-1,12/10/2010 15:01,2.1,13798,United Kingdom,12,-2.1
C538350,82583,HOT BATHS METAL SIGN,-3,12/10/2010 15:01,1.69,13798,United Kingdom,12,-5.07
C538350,21166,COOK WITH WINE METAL SIGN ,-2,12/10/2010 15:01,1.69,13798,United Kingdom,12,-3.38
C538350,21175,GIN + TONIC DIET METAL SIGN,-1,12/10/2010 15:01,1.85,13798,United Kingdom,12,-1.85
C538350,21169,YOU'RE CONFUSING ME METAL SIGN ,-2,12/10/2010 15:01,1.45,13798,United Kingdom,12,-2.9
C538350,82581,TOILET METAL SIGN,-1,12/10/2010 15:01,0.42,13798,United Kingdom,12,-0.42
C538350,22067,CHOC TRUFFLE GOLD TRINKET POT ,-1,12/10/2010 15:01,1.45,13798,United Kingdom,12,-1.45
C538350,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,12/10/2010 15:01,1.25,13798,United Kingdom,12,-5
C538350,82551,LAUNDRY 15C METAL SIGN,-1,12/10/2010 15:01,1.25,13798,United Kingdom,12,-1.25
C538350,35924,HANGING FAIRY CAKE DECORATION,-15,12/10/2010 15:01,1.69,13798,United Kingdom,12,-25.35
C538350,22064,PINK DOUGHNUT TRINKET POT ,-4,12/10/2010 15:01,1.45,13798,United Kingdom,12,-5.8
C538350,22065,CHRISTMAS PUDDING TRINKET POT ,-4,12/10/2010 15:01,1.25,13798,United Kingdom,12,-5
C538350,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,12/10/2010 15:01,1.06,13798,United Kingdom,12,-4.24
C538357,35924,HANGING FAIRY CAKE DECORATION,-144,12/10/2010 16:01,1.69,13798,United Kingdom,12,-243.36
C538362,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,12/10/2010 17:05,0.55,15179,United Kingdom,12,-16.5
C538372,82582,AREA PATROLLED METAL SIGN,-3,12/12/2010 11:12,2.1,16923,United Kingdom,12,-6.3
C538372,84949,SILVER HANGING T-LIGHT HOLDER,-1,12/12/2010 11:12,1.65,16923,United Kingdom,12,-1.65
C538372,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,12/12/2010 11:12,1.25,16923,United Kingdom,12,-2.5
C538373,20985,HEART CALCULATOR,-12,12/12/2010 11:13,1.25,16779,United Kingdom,12,-15
C538375,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,12/12/2010 11:19,9.95,17126,United Kingdom,12,-9.95
C538376,20728,LUNCH BAG CARS BLUE,-1,12/12/2010 11:21,1.65,16393,United Kingdom,12,-1.65
C538376,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,12/12/2010 11:21,1.25,16393,United Kingdom,12,-15
C538377,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,12/12/2010 11:23,1.65,15224,United Kingdom,12,-1.65
C538377,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,12/12/2010 11:23,9.95,15224,United Kingdom,12,-9.95
C538463,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,12/12/2010 12:31,9.95,17085,United Kingdom,12,-9.95
C538463,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,12/12/2010 12:31,1.65,17085,United Kingdom,12,-1.65
C538500,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,12/12/2010 12:51,6.45,13715,United Kingdom,12,-12.9
C538530,22630,DOLLY GIRL LUNCH BOX,-33,12/13/2010 10:26,1.95,14796,United Kingdom,12,-64.35
C538531,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-2,12/13/2010 10:31,3.75,13715,United Kingdom,12,-7.5
C538536,22834,HAND WARMER BABUSHKA DESIGN,-48,12/13/2010 10:40,0.85,15881,United Kingdom,12,-40.8
C538595,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,12/13/2010 12:03,2.55,15555,United Kingdom,12,-5.1
C538628,21452,TOADSTOOL MONEY BOX,-1,12/13/2010 13:09,2.95,17231,United Kingdom,12,-2.95
C538628,22461,SAVOY ART DECO CLOCK,-1,12/13/2010 13:09,12.75,17231,United Kingdom,12,-12.75
C538632,22423,REGENCY CAKESTAND 3 TIER,-1,12/13/2010 13:28,12.75,14085,United Kingdom,12,-12.75
C538642,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,12/13/2010 14:37,8.5,12476,Germany,12,-8.5
C538642,21658,GLASS  BEURRE DISH,-1,12/13/2010 14:37,3.95,12476,Germany,12,-3.95
C538643,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,12/13/2010 14:38,8.5,12476,Germany,12,-8.5
C538643,21658,GLASS  BEURRE DISH,-1,12/13/2010 14:38,3.95,12476,Germany,12,-3.95
C538647,22781,GUMBALL MAGAZINE RACK,-1,12/13/2010 14:56,7.65,15808,United Kingdom,12,-7.65
C538647,22467,GUMBALL COAT RACK,-1,12/13/2010 14:56,2.55,15808,United Kingdom,12,-2.55
C538650,22778,GLASS CLOCHE SMALL,-1,12/13/2010 15:05,3.95,15311,United Kingdom,12,-3.95
C538650,21258,VICTORIAN SEWING BOX LARGE,-1,12/13/2010 15:05,10.95,15311,United Kingdom,12,-10.95
C538650,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,12/13/2010 15:05,1.25,15311,United Kingdom,12,-1.25
C538670,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,12/13/2010 16:19,3.95,13448,United Kingdom,12,-15.8
C538684,21258,VICTORIAN SEWING BOX LARGE,-1,12/14/2010 9:26,12.75,16161,United Kingdom,12,-12.75
C538684,22946,WOODEN ADVENT CALENDAR CREAM,-1,12/14/2010 9:26,16.95,16161,United Kingdom,12,-16.95
C538684,22470,HEART OF WICKER LARGE,-1,12/14/2010 9:26,2.95,16161,United Kingdom,12,-2.95
C538690,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,12/14/2010 9:54,7.95,13802,United Kingdom,12,-7.95
C538690,22423,REGENCY CAKESTAND 3 TIER,-10,12/14/2010 9:54,10.95,13802,United Kingdom,12,-109.5
C538691,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-2,12/14/2010 9:56,1.45,14176,United Kingdom,12,-2.9
C538692,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,12/14/2010 9:58,3.75,13599,United Kingdom,12,-3.75
C538692,35001W,HAND OPEN SHAPE DECO.WHITE,-1,12/14/2010 9:58,3.49,13599,United Kingdom,12,-3.49
C538693,79164,BLACK WINE GLASS,-3,12/14/2010 9:59,1.65,16558,United Kingdom,12,-4.95
C538693,22960,JAM MAKING SET WITH JARS,-2,12/14/2010 9:59,4.25,16558,United Kingdom,12,-8.5
C538693,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,12/14/2010 9:59,8.5,16558,United Kingdom,12,-8.5
C538694,21531,RED RETROSPOT SUGAR JAM BOWL,-2,12/14/2010 10:00,2.55,16143,United Kingdom,12,-5.1
C538695,22900, SET 2 TEA TOWELS I LOVE LONDON ,-1,12/14/2010 10:01,2.95,14032,United Kingdom,12,-2.95
C538696,22768,FAMILY PHOTO FRAME CORNICE,-1,12/14/2010 10:02,8.5,13050,United Kingdom,12,-8.5
C538698,22952,60 CAKE CASES VINTAGE CHRISTMAS,-24,12/14/2010 10:21,0.55,13329,United Kingdom,12,-13.2
C538699,35400,WOODEN BOX ADVENT CALENDAR ,-4,12/14/2010 10:23,7.95,16422,United Kingdom,12,-31.8
C538700,85066,CREAM SWEETHEART MINI CHEST,-2,12/14/2010 10:25,12.75,16499,United Kingdom,12,-25.5
C538701,22644,CERAMIC CHERRY CAKE MONEY BANK,-1,12/14/2010 10:25,1.45,16863,United Kingdom,12,-1.45
C538702,84826,ASSTD DESIGN 3D PAPER STICKERS,-60,12/14/2010 10:28,0.85,13008,United Kingdom,12,-51
C538703,84949,SILVER HANGING T-LIGHT HOLDER,-3,12/14/2010 10:29,1.65,17519,United Kingdom,12,-4.95
C538704,22618,COOKING SET RETROSPOT,-2,12/14/2010 10:31,9.95,14206,United Kingdom,12,-19.9
C538705,21658,GLASS  BEURRE DISH,-1,12/14/2010 10:33,3.95,15093,United Kingdom,12,-3.95
C538705,22423,REGENCY CAKESTAND 3 TIER,-16,12/14/2010 10:33,10.95,15093,United Kingdom,12,-175.2
C538711,22460,EMBOSSED GLASS TEALIGHT HOLDER,-1,12/14/2010 10:50,1.25,15468,United Kingdom,12,-1.25
C538712,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,12/14/2010 10:51,8.5,17677,United Kingdom,12,-8.5
C538713,22838,3 TIER CAKE TIN RED AND CREAM,-2,12/14/2010 10:53,14.95,16570,United Kingdom,12,-29.9
C538713,22179,SET 10 LIGHTS NIGHT OWL,-1,12/14/2010 10:53,6.75,16570,United Kingdom,12,-6.75
C538717,22457,NATURAL SLATE HEART CHALKBOARD ,-12,12/14/2010 11:09,2.95,18141,United Kingdom,12,-35.4
C538718,22178,VICTORIAN GLASS HANGING T-LIGHT,-48,12/14/2010 11:10,1.25,15602,United Kingdom,12,-60
C538720,71053,WHITE METAL LANTERN,-4,12/14/2010 11:11,3.75,17526,United Kingdom,12,-15
C538723,22333,RETROSPOT PARTY BAG + STICKER SET,-7,12/14/2010 11:12,1.65,12434,Australia,12,-11.55
C538723,22094,RED RETROSPOT TISSUE BOX,-5,12/14/2010 11:12,1.25,12434,Australia,12,-6.25
C538723,21217,RED RETROSPOT ROUND CAKE TINS,-1,12/14/2010 11:12,9.95,12434,Australia,12,-9.95
C538725,22680,FRENCH BLUE METAL DOOR SIGN 5,-20,12/14/2010 11:16,1.25,16955,United Kingdom,12,-25
C538726,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,12/14/2010 11:18,2.95,13078,United Kingdom,12,-2.95
C538734,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,-2,12/14/2010 11:24,16.95,16810,United Kingdom,12,-33.9
C538742,22386,JUMBO BAG PINK POLKADOT,-2,12/14/2010 11:26,1.95,13599,United Kingdom,12,-3.9
C538745,22142,CHRISTMAS CRAFT WHITE FAIRY ,-1,12/14/2010 11:27,1.45,16722,United Kingdom,12,-1.45
C538749,22776,SWEETHEART CAKESTAND 3 TIER,-1,12/14/2010 11:28,9.95,15713,United Kingdom,12,-9.95
C538755,22423,REGENCY CAKESTAND 3 TIER,-1,12/14/2010 11:30,12.75,16782,United Kingdom,12,-12.75
C538763,22107,PIZZA PLATE IN BOX,-8,12/14/2010 11:33,3.75,17722,United Kingdom,12,-30
C538768,22686,FRENCH BLUE METAL DOOR SIGN No,-12,12/14/2010 11:34,1.25,14829,United Kingdom,12,-15
C538768,84378,SET OF 3 HEART COOKIE CUTTERS,-24,12/14/2010 11:34,1.25,14829,United Kingdom,12,-30
C538771,21463,MIRRORED DISCO BALL ,-1,12/14/2010 11:35,4.95,13078,United Kingdom,12,-4.95
C538794,21876,POTTERING MUG,-1,12/14/2010 11:41,1.25,14907,United Kingdom,12,-1.25
C538798,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,12/14/2010 11:45,3.95,17041,United Kingdom,12,-15.8
C538802,22960,JAM MAKING SET WITH JARS,-4,12/14/2010 11:54,4.25,17017,United Kingdom,12,-17
C538802,22198,LARGE POPCORN HOLDER ,-4,12/14/2010 11:54,1.45,17017,United Kingdom,12,-5.8
C538803,22508,DOORSTOP RETROSPOT HEART,-2,12/14/2010 11:55,3.75,16262,United Kingdom,12,-7.5
C538803,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-1,12/14/2010 11:55,4.25,16262,United Kingdom,12,-4.25
C538803,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-2,12/14/2010 11:55,9.95,16262,United Kingdom,12,-19.9
C538804,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-2,12/14/2010 11:56,0.85,13769,United Kingdom,12,-1.7
C538805,22623,BOX OF VINTAGE JIGSAW BLOCKS ,-6,12/14/2010 11:57,4.95,14708,United Kingdom,12,-29.7
C538806,M,Manual,-1,12/14/2010 11:59,4.25,15181,United Kingdom,12,-4.25
C538813,21845,DAIRY MAID STRIPE MUG,-2,12/14/2010 12:27,2.95,14606,United Kingdom,12,-5.9
C538833,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,12/14/2010 13:05,2.55,14680,United Kingdom,12,-2.55
C538833,22383,LUNCH BAG SUKI  DESIGN ,-1,12/14/2010 13:05,1.45,14680,United Kingdom,12,-1.45
